ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
Caijia-1_above-1,,Caijia,1_above,tɕa22 ,tɕa22 ,tɕ a ²²,,Lee2023,,,,
Caijia-3_theant-1,,Caijia,3_theant,pa21 pəʊ35,pa21 pəʊ35,p a ²¹ p ə ʊ ³⁵,,Lee2023,,,,
Caijia-4_thearmpit-1,,Caijia,4_thearmpit,ja22 ʑi33 tje55,ja22 ʑi33 tje55,j a ²² ʑ i ³³ t j e ⁵⁵,,Lee2023,,,,
Caijia-5_bad-1,,Caijia,5_bad,tɕhɨ22,tɕhɨ22,tɕʰ ɨ ²²,,Lee2023,,,,
Caijia-6_thebamboo-1,,Caijia,6_thebamboo,tɕo55,tɕo55,tɕ o ⁵⁵,,Lee2023,,,,
Caijia-7_thebarleytibetanorhighland-1,,Caijia,7_thebarleytibetanorhighland,la22 tsʊŋ21,la22 tsʊŋ21,l a ²² ts ʊ ŋ ²¹,,Lee2023,,,,
Caijia-8_tobealive-1,,Caijia,8_tobealive,xa33 ,xa33 ,x a ³³,,Lee2023,,,,
Caijia-9_thebelly-1,,Caijia,9_thebelly,mu21 lu21,mu21 lu21,m u ²¹ l u ²¹,,Lee2023,,,,
Caijia-10_belowunder-1,,Caijia,10_belowunder,ɣəʊ21,ɣəʊ21,ɣ ə ʊ ²¹,,Lee2023,,,,
Caijia-10_belowunder-2,,Caijia,10_belowunder,tɕjəʊ22,tɕjəʊ22,tɕ j ə ʊ ²²,,Lee2023,,,,
Caijia-11_big-1,,Caijia,11_big,la22,la22,l a ²²,,Lee2023,,,,
Caijia-12_thebird-1,,Caijia,12_thebird,tsɨ33 tsɨ35,tsɨ33 tsɨ35,ts ɨ ³³ ts ɨ ³⁵,,Lee2023,,,,
Caijia-13_tobite-1,,Caijia,13_tobite,tɕhin33/55,tɕhin33/55,tɕʰ i n ³³/⁵⁵,,Lee2023,,,,
Caijia-14_black-1,,Caijia,14_black,khəʊ55,khəʊ55,kʰ ə ʊ ⁵⁵,,Lee2023,,,,
Caijia-15_theblood-1,,Caijia,15_theblood,tshɨ33 tshɨ33,tshɨ33 tshɨ33,tsʰ ɨ ³³ tsʰ ɨ ³³,,Lee2023,,,,
Caijia-16_toblowofwind-1,,Caijia,16_toblowofwind,tɕhɨ33,tɕhɨ33,tɕʰ ɨ ³³,,Lee2023,,,,
Caijia-17_thebodyhairhairorfur-1,,Caijia,17_thebodyhairhairorfur,mo21,mo21,m o ²¹,,Lee2023,,,,
Caijia-18_thebone-1,,Caijia,18_thebone,kweɪ55,kweɪ55,k w e ɪ ⁵⁵,,Lee2023,,,,
Caijia-19_thebranch-1,,Caijia,19_thebranch,tɕi33 tɕi35,tɕi33 tɕi35,tɕ i ³³ tɕ i ³⁵,,Lee2023,,,,
Caijia-20_thebreastfemale-1,,Caijia,20_thebreastfemale,mi55,mi55,m i ⁵⁵,,Lee2023,,,,
Caijia-21_toburnintransitive-1,,Caijia,21_toburnintransitive,tɕa33,tɕa33,tɕ a ³³,,Lee2023,,,,
Caijia-22_tobuy-1,,Caijia,22_tobuy,maŋ21 ,maŋ21 ,m a ŋ ²¹,,Lee2023,,,,
Caijia-23_tochew-1,,Caijia,23_tochew,tsv̩21/33 ,tsv̩21/33 ,ts v̩ ²¹/³³,,Lee2023,,,,
